5.62,7.2157
5.63,5.6732
5.64,3.5735
5.65,1.3081
5.66,-0.7083
5.67,-2.1159
5.68,-2.6786
5.69,-2.3279
5.7,-1.1756
5.71,0.5084
5.72,2.3478
5.73,3.9332
5.74,4.9001
5.75,5.0
5.76,4.1481
5.77,2.4411
5.78,0.1391
5.79,-2.3822
5.8,-4.7023
5.81,-6.4352
5.82,-7.3017
5.83,-7.1819
5.84,-6.1372
5.85,-4.3983
5.86,-2.3202
5.87,-0.3149
5.88,1.2276
5.89,2.0137
5.9,1.9021
5.91,0.9304
5.92,-0.6924
5.93,-2.6255
5.94,-4.4624
5.95,-5.8084
5.96,-6.3567
5.97,-5.9473
5.98,-4.5986
5.99,-2.5049
6.0,0.0
6.01,2.5049
6.02,4.5986
6.03,5.9473
6.04,6.3567
6.05,5.8084
6.06,4.4624
6.07,2.6255
6.08,0.6924
6.09,-0.9304
6.1,-1.9021
6.11,-2.0137
6.12,-1.2276
6.13,0.3149
6.14,2.3202
6.15,4.3983
6.16,6.1372
6.17,7.1819
6.18,7.3017
6.19,6.4352
6.2,4.7023
6.21,2.3822
6.22,-0.1391
6.23,-2.4411
6.24,-4.1481
6.25,-5.0
6.26,-4.9001
6.27,-3.9332
6.28,-2.3478
6.29,-0.5084
6.3,1.1756
6.31,2.3279
6.32,2.6786
6.33,2.1159
6.34,0.7083
6.35,-1.3081
6.36,-3.5735
6.37,-5.6732
6.38,-7.2157
6.39,-7.9074
6.4,-7.6085
6.41,-6.3593
6.42,-4.3736
6.43,-1.9976
6.44,0.3551
6.45,2.2817
6.46,3.4662
6.47,3.7385
6.48,3.1065
6.49,1.7529
6.5,0.0
6.51,-1.7529
6.52,-3.1065
6.53,-3.7385
6.54,-3.4662
6.55,-2.2817
6.56,-0.3551
6.57,1.9976
6.58,4.3736
6.59,6.3593
6.6,7.6085
6.61,7.9074
6.62,7.2157
6.63,5.6732
6.64,3.5735
6.65,1.3081
6.66,-0.7083
6.67,-2.1159
6.68,-2.6786
6.69,-2.3279
6.7,-1.1756
6.71,0.5084
6.72,2.3478
6.73,3.9332
6.74,4.9001
6.75,5.0
6.76,4.1481
6.77,2.4411
6.78,0.1391
6.79,-2.3822
6.8,-4.7023
6.81,-6.4352
6.82,-7.3017
6.83,-7.1819
6.84,-6.1372
6.85,-4.3983
6.86,-2.3202
6.87,-0.3149
6.88,1.2276
6.89,2.0137
6.9,1.9021
6.91,0.9304
6.92,-0.6924
6.93,-2.6255
6.94,-4.4624
6.95,-5.8084
6.96,-6.3567
6.97,-5.9473
6.98,-4.5986
6.99,-2.5049
7.0,-0.0
7.01,2.5049
7.02,4.5986
7.03,5.9473
7.04,6.3567
7.05,5.8084
7.06,4.4624
7.07,2.6255
7.08,0.6924
7.09,-0.9304
7.1,-1.9021
7.11,-2.0137
7.12,-1.2276
7.13,0.3149
7.14,2.3202
7.15,4.3983
7.16,6.1372
7.17,7.1819
7.18,7.3017
7.19,6.4352
7.2,4.7023
7.21,2.3822
7.22,-0.1391
7.23,-2.4411
7.24,-4.1481
7.25,-5.0
7.26,-4.9001
7.27,-3.9332
7.28,-2.3478
7.29,-0.5084
7.3,1.1756
7.31,2.3279
7.32,2.6786
7.33,2.1159
7.34,0.7083
7.35,-1.3081
7.36,-3.5735
7.37,-5.6732
7.38,-7.2157
7.39,-7.9074
7.4,-7.6085
7.41,-6.3593
7.42,-4.3736
7.43,-1.9976
7.44,0.3551
7.45,2.2817
7.46,3.4662
7.47,3.7385
7.48,3.1065
7.49,1.7529
7.5,-0.0
7.51,-1.7529
7.52,-3.1065
7.53,-3.7385
7.54,-3.4662
7.55,-2.2817
7.56,-0.3551
7.57,1.9976
7.58,4.3736
7.59,6.3593
7.6,7.6085
7.61,7.9074
7.62,7.2157
7.63,5.6732
7.64,3.5735
7.65,1.3081
7.66,-0.7083
7.67,-2.1159
7.68,-2.6786
7.69,-2.3279
7.7,-1.1756
7.71,0.5084
7.72,2.3478
7.73,3.9332
7.74,4.9001
7.75,5.0
7.76,4.1481
7.77,2.4411
7.78,0.1391
7.79,-2.3822
7.8,-4.7023
7.81,-6.4352
7.82,-7.3017
7.83,-7.1819
7.84,-6.1372
7.85,-4.3983
7.86,-2.3202
7.87,-0.3149
7.88,1.2276
7.89,2.0137
7.9,1.9021
7.91,0.9304
7.92,-0.6924
7.93,-2.6255
7.94,-4.4624
7.95,-5.8084
7.96,-6.3567
7.97,-5.9473
7.98,-4.5986
7.99,-2.5049
8.0,-0.0
8.01,2.5049
8.02,4.5986
8.03,5.9473
8.04,6.3567
8.05,5.8084
8.06,4.4624
8.07,2.6255
8.08,0.6924
8.09,-0.9304
8.1,-1.9021
8.11,-2.0137
8.12,-1.2276
8.13,0.3149
8.14,2.3202
8.15,4.3983
8.16,6.1372
8.17,7.1819
8.18,7.3017
8.19,6.4352
8.2,4.7023
8.21,2.3822
8.22,-0.1391
8.23,-2.4411
8.24,-4.1481
8.25,-5.0
8.26,-4.9001
8.27,-3.9332
8.28,-2.3478
8.29,-0.5084
8.3,1.1756
8.31,2.3279
8.32,2.6786
8.33,2.1159
8.34,0.7083
8.35,-1.3081
8.36,-3.5735
8.37,-5.6732
8.38,-7.2157
8.39,-7.9074
8.4,-7.6085
8.41,-6.3593
8.42,-4.3736
8.43,-1.9976
8.44,0.3551
8.45,2.2817
8.46,3.4662
8.47,3.7385
8.48,3.1065
8.49,1.7529
8.5,0.0
8.51,-1.7529
8.52,-3.1065
8.53,-3.7385
8.54,-3.4662
8.55,-2.2817
8.56,-0.3551
8.57,1.9976
8.58,4.3736
8.59,6.3593
8.6,7.6085
8.61,7.9074
8.62,7.2157
8.63,5.6732
8.64,3.5735
8.65,1.3081
8.66,-0.7083
8.67,-2.1159
8.68,-2.6786
8.69,-2.3279
8.7,-1.1756
8.71,0.5084
8.72,2.3478
8.73,3.9332
8.74,4.9001
8.75,5.0
8.76,4.1481
8.77,2.4411
8.78,0.1391
8.79,-2.3822
8.8,-4.7023
8.81,-6.4352
8.82,-7.3017
8.83,-7.1819
8.84,-6.1372
8.85,-4.3983
8.86,-2.3202
8.87,-0.3149
8.88,1.2276
8.89,2.0137
8.9,1.9021
8.91,0.9304
8.92,-0.6924
8.93,-2.6255
8.94,-4.4624
8.95,-5.8084
8.96,-6.3567
8.97,-5.9473
8.98,-4.5986
8.99,-2.5049
9.0,0.0
9.01,2.5049
9.02,4.5986
9.03,5.9473
9.04,6.3567
9.05,5.8084
9.06,4.4624
9.07,2.6255
9.08,0.6924
9.09,-0.9304
9.1,-1.9021
9.11,-2.0137
9.12,-1.2276
9.13,0.3149
9.14,2.3202
9.15,4.3983
9.16,6.1372
9.17,7.1819
9.18,7.3017
9.19,6.4352
9.2,4.7023
9.21,2.3822
9.22,-0.1391
9.23,-2.4411
9.24,-4.1481
9.25,-5.0
9.26,-4.9001
9.27,-3.9332
9.28,-2.3478
9.29,-0.5084
9.3,1.1756
9.31,2.3279
9.32,2.6786
9.33,2.1159
9.34,0.7083
9.35,-1.3081
9.36,-3.5735
9.37,-5.6732
9.38,-7.2157
9.39,-7.9074
9.4,-7.6085
9.41,-6.3593
9.42,-4.3736
9.43,-1.9976
9.44,0.3551
9.45,2.2817
9.46,3.4662
9.47,3.7385
9.48,3.1065
9.49,1.7529
9.5,0.0
9.51,-1.7529
9.52,-3.1065
9.53,-3.7385
9.54,-3.4662
9.55,-2.2817
9.56,-0.3551
9.57,1.9976
9.58,4.3736
9.59,6.3593
9.6,7.6085
9.61,7.9074
9.62,7.2157
9.63,5.6732
9.64,3.5735
9.65,1.3081
9.66,-0.7083
9.67,-2.1159
9.68,-2.6786
9.69,-2.3279
9.7,-1.1756
9.71,0.5084
9.72,2.3478
9.73,3.9332
9.74,4.9001
9.75,5.0
9.76,4.1481
9.77,2.4411
9.78,0.1391
9.79,-2.3822
9.8,-4.7023
9.81,-6.4352
9.82,-7.3017
9.83,-7.1819
9.84,-6.1372
9.85,-4.3983
9.86,-2.3202
9.87,-0.3149
9.88,1.2276
9.89,2.0137
9.9,1.9021
9.91,0.9304
9.92,-0.6924
9.93,-2.6255
9.94,-4.4624
9.95,-5.8084
9.96,-6.3567
9.97,-5.9473
9.98,-4.5986
9.99,-2.5049
